source_index|h_power|x_power|y_power|expr
10|0|0|5|(-5*b1*b2*A2_2*B2_0+5*b1*b2*A2_2*B2_6+b1*b3*A2_2*B2_1-4*b1*b3*A2_3*B2_0+4*b1*b3*A2_3*B2_6+b1*b4*A2_2*B2_2+2*b1*b4*A2_3*B2_1-3*b1*b4*A2_4*B2_0+3*b1*b4*A2_4*B2_6+b1*b5*A2_2*B2_3+2*b1*b5*A2_3*B2_2+3*b1*b5*A2_4*B2_1-2*b1*b5*A2_5*B2_0+2*b1*b5*A2_5*B2_6+b1*b6*A2_2*B2_4+2*b1*b6*A2_3*B2_3+3*b1*b6*A2_4*B2_2+4*b1*b6*A2_5*B2_1-b1*b6*A2_6*B2_0+b1*b6*A2_6*B2_6+b1*b7*A2_2*B2_5+2*b1*b7*A2_3*B2_4+3*b1*b7*A2_4*B2_3+4*b1*b7*A2_5*B2_2+5*b1*b7*A2_6*B2_1-6*b1*A2_0*B2_0+6*b1*A2_0*B2_6+4*b1*A3_1*B2_5+2*b1*A3_2*B2_4-2*b1*A3_4*B2_2-4*b1*A3_5*B2_1+b2*A2_1*B2_0-2*b2*A2_1*B2_6+b3*A2_1*B2_1+2*b3*A2_2*B2_0-3*b3*A2_2*B2_6+b4*A2_1*B2_2+2*b4*A2_2*B2_1+3*b4*A2_3*B2_0-4*b4*A2_3*B2_6+b5*A2_1*B2_3+2*b5*A2_2*B2_2+3*b5*A2_3*B2_1+4*b5*A2_4*B2_0-5*b5*A2_4*B2_6+b6*A2_1*B2_4+2*b6*A2_2*B2_3+3*b6*A2_3*B2_2+4*b6*A2_4*B2_1+5*b6*A2_5*B2_0-6*b6*A2_5*B2_6+b7*A2_1*B2_5+2*b7*A2_2*B2_4+3*b7*A2_3*B2_3+4*b7*A2_4*B2_2+5*b7*A2_5*B2_1+6*b7*A2_6*B2_0-7*b7*A2_6*B2_6+5*A3_0*B2_5+3*A3_1*B2_4+A3_2*B2_3-A3_3*B2_2-3*A3_4*B2_1-5*A3_5*B2_0+6*A3_5*B2_6-6*A3_6*B2_5)
11|0|0|4|(2*b1*b3*A2_2*B2_0-2*b1*b3*A2_2*B2_6+2*b1*b4*A2_2*B2_1+3*b1*b4*A2_3*B2_0-3*b1*b4*A2_3*B2_6+2*b1*b5*A2_2*B2_2+3*b1*b5*A2_3*B2_1+4*b1*b5*A2_4*B2_0-4*b1*b5*A2_4*B2_6+2*b1*b6*A2_2*B2_3+3*b1*b6*A2_3*B2_2+4*b1*b6*A2_4*B2_1+5*b1*b6*A2_5*B2_0-5*b1*b6*A2_5*B2_6+2*b1*b7*A2_2*B2_4+3*b1*b7*A2_3*B2_3+4*b1*b7*A2_4*B2_2+5*b1*b7*A2_5*B2_1+6*b1*b7*A2_6*B2_0-6*b1*b7*A2_6*B2_6+5*b1*A3_0*B2_5+3*b1*A3_1*B2_4+b1*A3_2*B2_3-b1*A3_3*B2_2-3*b1*A3_4*B2_1-5*b1*A3_5*B2_0+5*b1*A3_5*B2_6-5*b1*A3_6*B2_5-5*b2^2*A2_2*B2_0+5*b2^2*A2_2*B2_6+b2*b3*A2_2*B2_1-4*b2*b3*A2_3*B2_0+4*b2*b3*A2_3*B2_6+b2*b4*A2_2*B2_2+2*b2*b4*A2_3*B2_1-3*b2*b4*A2_4*B2_0+3*b2*b4*A2_4*B2_6+b2*b5*A2_2*B2_3+2*b2*b5*A2_3*B2_2+3*b2*b5*A2_4*B2_1-2*b2*b5*A2_5*B2_0+2*b2*b5*A2_5*B2_6+b2*b6*A2_2*B2_4+2*b2*b6*A2_3*B2_3+3*b2*b6*A2_4*B2_2+4*b2*b6*A2_5*B2_1-b2*b6*A2_6*B2_0+b2*b6*A2_6*B2_6+b2*b7*A2_2*B2_5+2*b2*b7*A2_3*B2_4+3*b2*b7*A2_4*B2_3+4*b2*b7*A2_5*B2_2+5*b2*b7*A2_6*B2_1-5*b2*A2_0*B2_0+5*b2*A2_0*B2_6+4*b2*A3_1*B2_5+2*b2*A3_2*B2_4-2*b2*A3_4*B2_2-4*b2*A3_5*B2_1+b3*A2_0*B2_1+2*b3*A2_1*B2_0-3*b3*A2_1*B2_6+b4*A2_0*B2_2+2*b4*A2_1*B2_1+3*b4*A2_2*B2_0-4*b4*A2_2*B2_6+b5*A2_0*B2_3+2*b5*A2_1*B2_2+3*b5*A2_2*B2_1+4*b5*A2_3*B2_0-5*b5*A2_3*B2_6+b6*A2_0*B2_4+2*b6*A2_1*B2_3+3*b6*A2_2*B2_2+4*b6*A2_3*B2_1+5*b6*A2_4*B2_0-6*b6*A2_4*B2_6+b7*A2_0*B2_5+2*b7*A2_1*B2_4+3*b7*A2_2*B2_3+4*b7*A2_3*B2_2+5*b7*A2_4*B2_1+6*b7*A2_5*B2_0-7*b7*A2_5*B2_6+4*A3_0*B2_4+2*A3_1*B2_3-2*A3_3*B2_1-4*A3_4*B2_0+5*A3_4*B2_6-5*A3_6*B2_4)
12|0|0|3|(3*b1*b4*A2_2*B2_0-3*b1*b4*A2_2*B2_6+3*b1*b5*A2_2*B2_1+4*b1*b5*A2_3*B2_0-4*b1*b5*A2_3*B2_6+3*b1*b6*A2_2*B2_2+4*b1*b6*A2_3*B2_1+5*b1*b6*A2_4*B2_0-5*b1*b6*A2_4*B2_6+3*b1*b7*A2_2*B2_3+4*b1*b7*A2_3*B2_2+5*b1*b7*A2_4*B2_1+6*b1*b7*A2_5*B2_0-6*b1*b7*A2_5*B2_6+4*b1*A3_0*B2_4+2*b1*A3_1*B2_3-2*b1*A3_3*B2_1-4*b1*A3_4*B2_0+4*b1*A3_4*B2_6-4*b1*A3_6*B2_4-4*b2*b3*A2_2*B2_0+4*b2*b3*A2_2*B2_6+2*b2*b4*A2_2*B2_1+2*b2*b4*A2_3*B2_0-2*b2*b4*A2_3*B2_6+2*b2*b5*A2_2*B2_2+3*b2*b5*A2_3*B2_1+3*b2*b5*A2_4*B2_0-3*b2*b5*A2_4*B2_6+2*b2*b6*A2_2*B2_3+3*b2*b6*A2_3*B2_2+4*b2*b6*A2_4*B2_1+4*b2*b6*A2_5*B2_0-4*b2*b6*A2_5*B2_6+2*b2*b7*A2_2*B2_4+3*b2*b7*A2_3*B2_3+4*b2*b7*A2_4*B2_2+5*b2*b7*A2_5*B2_1+5*b2*b7*A2_6*B2_0-5*b2*b7*A2_6*B2_6+4*b2*A3_0*B2_5+3*b2*A3_1*B2_4+b2*A3_2*B2_3-b2*A3_3*B2_2-3*b2*A3_4*B2_1-4*b2*A3_5*B2_0+4*b2*A3_5*B2_6-4*b2*A3_6*B2_5-4*b3^2*A2_3*B2_0+4*b3^2*A2_3*B2_6+b3*b4*A2_3*B2_1-3*b3*b4*A2_4*B2_0+3*b3*b4*A2_4*B2_6+2*b3*b5*A2_3*B2_2+2*b3*b5*A2_4*B2_1-2*b3*b5*A2_5*B2_0+2*b3*b5*A2_5*B2_6+2*b3*b6*A2_3*B2_3+3*b3*b6*A2_4*B2_2+3*b3*b6*A2_5*B2_1-b3*b6*A2_6*B2_0+b3*b6*A2_6*B2_6+2*b3*b7*A2_3*B2_4+3*b3*b7*A2_4*B2_3+4*b3*b7*A2_5*B2_2+4*b3*b7*A2_6*B2_1-4*b3*A2_0*B2_0+4*b3*A2_0*B2_6+3*b3*A3_1*B2_5+2*b3*A3_2*B2_4-2*b3*A3_4*B2_2-3*b3*A3_5*B2_1-b4^2*A2_3*B2_2-b4*b5*A2_3*B2_3-b4*b5*A2_4*B2_2-b4*b6*A2_3*B2_4-b4*b6*A2_5*B2_2-b4*b7*A2_3*B2_5-b4*b7*A2_6*B2_2+2*b4*A2_0*B2_1+3*b4*A2_1*B2_0-4*b4*A2_1*B2_6-b4*A3_2*B2_5+b4*A3_5*B2_2-b5^2*A2_4*B2_3-b5*b6*A2_4*B2_4-b5*b6*A2_5*B2_3-b5*b7*A2_4*B2_5-b5*b7*A2_6*B2_3+2*b5*A2_0*B2_2+3*b5*A2_1*B2_1+4*b5*A2_2*B2_0-5*b5*A2_2*B2_6-b5*A3_3*B2_5+b5*A3_5*B2_3-b6^2*A2_5*B2_4-b6*b7*A2_5*B2_5-b6*b7*A2_6*B2_4+2*b6*A2_0*B2_3+3*b6*A2_1*B2_2+4*b6*A2_2*B2_1+5*b6*A2_3*B2_0-6*b6*A2_3*B2_6-b6*A3_4*B2_5+b6*A3_5*B2_4-b7^2*A2_6*B2_5+2*b7*A2_0*B2_4+3*b7*A2_1*B2_3+4*b7*A2_2*B2_2+5*b7*A2_3*B2_1+6*b7*A2_4*B2_0-7*b7*A2_4*B2_6+3*A3_0*B2_3+A3_1*B2_2-A3_2*B2_1-3*A3_3*B2_0+4*A3_3*B2_6-4*A3_6*B2_3)
13|0|0|2|(4*b1*b5*A2_2*B2_0-4*b1*b5*A2_2*B2_6+4*b1*b6*A2_2*B2_1+5*b1*b6*A2_3*B2_0-5*b1*b6*A2_3*B2_6+4*b1*b7*A2_2*B2_2+5*b1*b7*A2_3*B2_1+6*b1*b7*A2_4*B2_0-6*b1*b7*A2_4*B2_6+3*b1*A3_0*B2_3+b1*A3_1*B2_2-b1*A3_2*B2_1-3*b1*A3_3*B2_0+3*b1*A3_3*B2_6-3*b1*A3_6*B2_3-3*b2*b4*A2_2*B2_0+3*b2*b4*A2_2*B2_6+3*b2*b5*A2_2*B2_1+3*b2*b5*A2_3*B2_0-3*b2*b5*A2_3*B2_6+3*b2*b6*A2_2*B2_2+4*b2*b6*A2_3*B2_1+4*b2*b6*A2_4*B2_0-4*b2*b6*A2_4*B2_6+3*b2*b7*A2_2*B2_3+4*b2*b7*A2_3*B2_2+5*b2*b7*A2_4*B2_1+5*b2*b7*A2_5*B2_0-5*b2*b7*A2_5*B2_6+3*b2*A3_0*B2_4+2*b2*A3_1*B2_3-2*b2*A3_3*B2_1-3*b2*A3_4*B2_0+3*b2*A3_4*B2_6-3*b2*A3_6*B2_4-3*b3*b4*A2_3*B2_0+3*b3*b4*A2_3*B2_6+2*b3*b5*A2_3*B2_1+2*b3*b5*A2_4*B2_0-2*b3*b5*A2_4*B2_6+3*b3*b6*A2_3*B2_2+3*b3*b6*A2_4*B2_1+3*b3*b6*A2_5*B2_0-3*b3*b6*A2_5*B2_6+3*b3*b7*A2_3*B2_3+4*b3*b7*A2_4*B2_2+4*b3*b7*A2_5*B2_1+4*b3*b7*A2_6*B2_0-4*b3*b7*A2_6*B2_6+3*b3*A3_0*B2_5+2*b3*A3_1*B2_4+b3*A3_2*B2_3-b3*A3_3*B2_2-2*b3*A3_4*B2_1-3*b3*A3_5*B2_0+3*b3*A3_5*B2_6-3*b3*A3_6*B2_5-3*b4^2*A2_4*B2_0+3*b4^2*A2_4*B2_6-b4*b5*A2_3*B2_2+b4*b5*A2_4*B2_1-2*b4*b5*A2_5*B2_0+2*b4*b5*A2_5*B2_6+2*b4*b6*A2_4*B2_2+2*b4*b6*A2_5*B2_1-b4*b6*A2_6*B2_0+b4*b6*A2_6*B2_6+3*b4*b7*A2_4*B2_3+3*b4*b7*A2_5*B2_2+3*b4*b7*A2_6*B2_1-3*b4*A2_0*B2_0+3*b4*A2_0*B2_6+2*b4*A3_1*B2_5+b4*A3_2*B2_4-b4*A3_4*B2_2-2*b4*A3_5*B2_1-b5^2*A2_3*B2_3-2*b5^2*A2_4*B2_2-b5*b6*A2_3*B2_4-3*b5*b6*A2_4*B2_3-2*b5*b6*A2_5*B2_2-b5*b7*A2_3*B2_5-2*b5*b7*A2_4*B2_4-b5*b7*A2_5*B2_3-2*b5*b7*A2_6*B2_2+3*b5*A2_0*B2_1+4*b5*A2_1*B2_0-5*b5*A2_1*B2_6-2*b5*A3_2*B2_5-b5*A3_3*B2_4+b5*A3_4*B2_3+2*b5*A3_5*B2_2-b6^2*A2_4*B2_4-2*b6^2*A2_5*B2_3-b6*b7*A2_4*B2_5-3*b6*b7*A2_5*B2_4-2*b6*b7*A2_6*B2_3+3*b6*A2_0*B2_2+4*b6*A2_1*B2_1+5*b6*A2_2*B2_0-6*b6*A2_2*B2_6-2*b6*A3_3*B2_5+2*b6*A3_5*B2_3-b7^2*A2_5*B2_5-2*b7^2*A2_6*B2_4+3*b7*A2_0*B2_3+4*b7*A2_1*B2_2+5*b7*A2_2*B2_1+6*b7*A2_3*B2_0-7*b7*A2_3*B2_6-b7*A3_4*B2_5+b7*A3_5*B2_4+2*A3_0*B2_2-2*A3_2*B2_0+3*A3_2*B2_6-3*A3_6*B2_2)
14|0|0|1|(5*b1*b6*A2_2*B2_0-5*b1*b6*A2_2*B2_6+5*b1*b7*A2_2*B2_1+6*b1*b7*A2_3*B2_0-6*b1*b7*A2_3*B2_6+2*b1*A3_0*B2_2-2*b1*A3_2*B2_0+2*b1*A3_2*B2_6-2*b1*A3_6*B2_2-2*b2*b5*A2_2*B2_0+2*b2*b5*A2_2*B2_6+4*b2*b6*A2_2*B2_1+4*b2*b6*A2_3*B2_0-4*b2*b6*A2_3*B2_6+4*b2*b7*A2_2*B2_2+5*b2*b7*A2_3*B2_1+5*b2*b7*A2_4*B2_0-5*b2*b7*A2_4*B2_6+2*b2*A3_0*B2_3+b2*A3_1*B2_2-b2*A3_2*B2_1-2*b2*A3_3*B2_0+2*b2*A3_3*B2_6-2*b2*A3_6*B2_3-2*b3*b5*A2_3*B2_0+2*b3*b5*A2_3*B2_6+3*b3*b6*A2_3*B2_1+3*b3*b6*A2_4*B2_0-3*b3*b6*A2_4*B2_6+4*b3*b7*A2_3*B2_2+4*b3*b7*A2_4*B2_1+4*b3*b7*A2_5*B2_0-4*b3*b7*A2_5*B2_6+2*b3*A3_0*B2_4+b3*A3_1*B2_3-b3*A3_3*B2_1-2*b3*A3_4*B2_0+2*b3*A3_4*B2_6-2*b3*A3_6*B2_4-2*b4*b5*A2_4*B2_0+2*b4*b5*A2_4*B2_6-b4*b6*A2_3*B2_2+2*b4*b6*A2_4*B2_1+2*b4*b6*A2_5*B2_0-2*b4*b6*A2_5*B2_6+3*b4*b7*A2_4*B2_2+3*b4*b7*A2_5*B2_1+3*b4*b7*A2_6*B2_0-3*b4*b7*A2_6*B2_6+2*b4*A3_0*B2_5+b4*A3_1*B2_4-b4*A3_4*B2_1-2*b4*A3_5*B2_0+2*b4*A3_5*B2_6-2*b4*A3_6*B2_5-2*b5^2*A2_5*B2_0+2*b5^2*A2_5*B2_6-b5*b6*A2_3*B2_3-2*b5*b6*A2_4*B2_2+b5*b6*A2_5*B2_1-b5*b6*A2_6*B2_0+b5*b6*A2_6*B2_6-b5*b7*A2_4*B2_3+2*b5*b7*A2_5*B2_2+2*b5*b7*A2_6*B2_1-2*b5*A2_0*B2_0+2*b5*A2_0*B2_6+b5*A3_1*B2_5-b5*A3_5*B2_1-b6^2*A2_3*B2_4-2*b6^2*A2_4*B2_3-3*b6^2*A2_5*B2_2-b6*b7*A2_3*B2_5-3*b6*b7*A2_4*B2_4-5*b6*b7*A2_5*B2_3-3*b6*b7*A2_6*B2_2+4*b6*A2_0*B2_1+5*b6*A2_1*B2_0-6*b6*A2_1*B2_6-3*b6*A3_2*B2_5-b6*A3_3*B2_4+b6*A3_4*B2_3+3*b6*A3_5*B2_2-b7^2*A2_4*B2_5-2*b7^2*A2_5*B2_4-3*b7^2*A2_6*B2_3+4*b7*A2_0*B2_2+5*b7*A2_1*B2_1+6*b7*A2_2*B2_0-7*b7*A2_2*B2_6-2*b7*A3_3*B2_5+2*b7*A3_5*B2_3+A3_0*B2_1-A3_1*B2_0+2*A3_1*B2_6-2*A3_6*B2_1)
15|0|0|0|(6*b1*b7*A2_2*B2_0-6*b1*b7*A2_2*B2_6+b1*A3_0*B2_1-b1*A3_1*B2_0+b1*A3_1*B2_6-b1*A3_6*B2_1-b2*b6*A2_2*B2_0+b2*b6*A2_2*B2_6+5*b2*b7*A2_2*B2_1+5*b2*b7*A2_3*B2_0-5*b2*b7*A2_3*B2_6+b2*A3_0*B2_2-b2*A3_2*B2_0+b2*A3_2*B2_6-b2*A3_6*B2_2-b3*b6*A2_3*B2_0+b3*b6*A2_3*B2_6+4*b3*b7*A2_3*B2_1+4*b3*b7*A2_4*B2_0-4*b3*b7*A2_4*B2_6+b3*A3_0*B2_3-b3*A3_3*B2_0+b3*A3_3*B2_6-b3*A3_6*B2_3-b4*b6*A2_4*B2_0+b4*b6*A2_4*B2_6-b4*b7*A2_3*B2_2+3*b4*b7*A2_4*B2_1+3*b4*b7*A2_5*B2_0-3*b4*b7*A2_5*B2_6+b4*A3_0*B2_4-b4*A3_4*B2_0+b4*A3_4*B2_6-b4*A3_6*B2_4-b5*b6*A2_5*B2_0+b5*b6*A2_5*B2_6-b5*b7*A2_3*B2_3-2*b5*b7*A2_4*B2_2+2*b5*b7*A2_5*B2_1+2*b5*b7*A2_6*B2_0-2*b5*b7*A2_6*B2_6+b5*A3_0*B2_5-b5*A3_5*B2_0+b5*A3_5*B2_6-b5*A3_6*B2_5-b6^2*A2_6*B2_0+b6^2*A2_6*B2_6-b6*b7*A2_3*B2_4-2*b6*b7*A2_4*B2_3-3*b6*b7*A2_5*B2_2+b6*b7*A2_6*B2_1-b6*A2_0*B2_0+b6*A2_0*B2_6-b7^2*A2_3*B2_5-2*b7^2*A2_4*B2_4-3*b7^2*A2_5*B2_3-4*b7^2*A2_6*B2_2+5*b7*A2_0*B2_1+6*b7*A2_1*B2_0-7*b7*A2_1*B2_6-3*b7*A3_2*B2_5-b7*A3_3*B2_4+b7*A3_4*B2_3+3*b7*A3_5*B2_2+A3_0*B2_6-A3_6*B2_0)
16|1|2|5|(-12*A1_1*B2_0+12*A1_1*B2_6+12*A1_7*B2_0-12*A1_7*B2_6)
17|1|1|6|(12*A1_1*B2_0-12*A1_1*B2_6-12*A1_7*B2_0+14*A1_7*B2_6)
18|1|1|5|(12*b1*A1_1*B2_0-12*b1*A1_1*B2_6-12*b1*A1_7*B2_0+12*b1*A1_7*B2_6+10*b2*A1_2*B2_0-10*b2*A1_2*B2_6-2*b3*A1_2*B2_1+8*b3*A1_3*B2_0-8*b3*A1_3*B2_6-2*b4*A1_2*B2_2-4*b4*A1_3*B2_1+6*b4*A1_4*B2_0-6*b4*A1_4*B2_6-2*b5*A1_2*B2_3-4*b5*A1_3*B2_2-6*b5*A1_4*B2_1+4*b5*A1_5*B2_0-4*b5*A1_5*B2_6-2*b6*A1_2*B2_4-4*b6*A1_3*B2_3-6*b6*A1_4*B2_2-8*b6*A1_5*B2_1+2*b6*A1_6*B2_0-2*b6*A1_6*B2_6-2*b7*A1_2*B2_5-4*b7*A1_3*B2_4-6*b7*A1_4*B2_3-8*b7*A1_5*B2_2-10*b7*A1_6*B2_1+12*A1_0*B2_0-12*A1_0*B2_6-3*A2_2*B2_5+3*A2_4*B2_3+6*A2_5*B2_2+9*A2_6*B2_1-12*A3_0+12*A3_6)
19|1|1|4|(10*b2*A1_1*B2_0-10*b2*A1_1*B2_6-10*b2*A1_7*B2_0+10*b2*A1_7*B2_6-2*b3*A1_1*B2_1-4*b3*A1_2*B2_0+4*b3*A1_2*B2_6+2*b3*A1_7*B2_1-2*b4*A1_1*B2_2-4*b4*A1_2*B2_1-6*b4*A1_3*B2_0+6*b4*A1_3*B2_6+2*b4*A1_7*B2_2-2*b5*A1_1*B2_3-4*b5*A1_2*B2_2-6*b5*A1_3*B2_1-8*b5*A1_4*B2_0+8*b5*A1_4*B2_6+2*b5*A1_7*B2_3-2*b6*A1_1*B2_4-4*b6*A1_2*B2_3-6*b6*A1_3*B2_2-8*b6*A1_4*B2_1-10*b6*A1_5*B2_0+10*b6*A1_5*B2_6+2*b6*A1_7*B2_4-2*b7*A1_1*B2_5-4*b7*A1_2*B2_4-6*b7*A1_3*B2_3-8*b7*A1_4*B2_2-10*b7*A1_5*B2_1-12*b7*A1_6*B2_0+12*b7*A1_6*B2_6+2*b7*A1_7*B2_5-4*A2_1*B2_5-A2_2*B2_4+2*A2_3*B2_3+5*A2_4*B2_2+8*A2_5*B2_1+11*A2_6*B2_0-11*A2_6*B2_6+4*A2_7*B2_5)
20|1|1|3|(8*b3*A1_1*B2_0-8*b3*A1_1*B2_6-8*b3*A1_7*B2_0+8*b3*A1_7*B2_6-4*b4*A1_1*B2_1-6*b4*A1_2*B2_0+6*b4*A1_2*B2_6+4*b4*A1_7*B2_1-4*b5*A1_1*B2_2-6*b5*A1_2*B2_1-8*b5*A1_3*B2_0+8*b5*A1_3*B2_6+4*b5*A1_7*B2_2-4*b6*A1_1*B2_3-6*b6*A1_2*B2_2-8*b6*A1_3*B2_1-10*b6*A1_4*B2_0+10*b6*A1_4*B2_6+4*b6*A1_7*B2_3-4*b7*A1_1*B2_4-6*b7*A1_2*B2_3-8*b7*A1_3*B2_2-10*b7*A1_4*B2_1-12*b7*A1_5*B2_0+12*b7*A1_5*B2_6+4*b7*A1_7*B2_4-2*A2_1*B2_4+A2_2*B2_3+4*A2_3*B2_2+7*A2_4*B2_1+10*A2_5*B2_0-10*A2_5*B2_6+2*A2_7*B2_4)
21|1|1|2|(6*b4*A1_1*B2_0-6*b4*A1_1*B2_6-6*b4*A1_7*B2_0+6*b4*A1_7*B2_6-6*b5*A1_1*B2_1-8*b5*A1_2*B2_0+8*b5*A1_2*B2_6+6*b5*A1_7*B2_1-6*b6*A1_1*B2_2-8*b6*A1_2*B2_1-10*b6*A1_3*B2_0+10*b6*A1_3*B2_6+6*b6*A1_7*B2_2-6*b7*A1_1*B2_3-8*b7*A1_2*B2_2-10*b7*A1_3*B2_1-12*b7*A1_4*B2_0+12*b7*A1_4*B2_6+6*b7*A1_7*B2_3+3*A2_2*B2_2+6*A2_3*B2_1+9*A2_4*B2_0-9*A2_4*B2_6)
