row|col|normal_form
752|fixture
753|fixture
754|fixture
755|fixture
756|fixture
757|fixture
758|fixture
759|fixture
760|fixture
761|fixture
762|fixture
763|fixture
764|fixture
765|fixture
766|fixture
767|fixture
768|fixture
769|fixture
770|fixture
771|fixture
772|fixture
773|fixture
774|fixture
775|fixture
776|fixture
777|fixture
778|fixture
779|fixture
780|fixture
781|fixture
782|fixture
783|fixture
784|fixture
785|fixture
786|fixture
787|fixture
788|fixture
789|fixture
790|fixture
791|fixture
792|fixture
793|fixture
794|fixture
795|fixture
796|fixture
797|fixture
798|fixture
799|fixture
800|fixture
801|fixture
802|fixture
803|fixture
804|fixture
805|fixture
806|fixture
807|fixture
808|fixture
809|fixture
810|fixture
811|fixture
812|fixture
813|fixture
814|fixture
815|fixture
816|fixture
817|fixture
818|fixture
819|fixture
820|fixture
821|fixture
822|fixture
823|fixture
824|fixture
825|fixture
826|fixture
827|fixture
828|fixture
829|fixture
830|fixture
831|fixture
832|fixture
833|fixture
834|fixture
835|fixture
836|fixture
837|fixture
838|fixture
839|fixture
840|fixture
841|fixture
842|fixture
843|fixture
844|fixture
845|fixture
846|fixture
847|fixture
848|fixture
849|fixture
850|fixture
851|fixture
852|fixture
853|fixture
854|fixture
855|fixture
856|fixture
857|fixture
858|fixture
859|fixture
860|fixture
861|fixture
862|fixture
863|fixture
864|fixture
865|fixture
866|fixture
867|fixture
868|fixture
869|fixture
870|fixture
871|fixture
872|fixture
873|fixture
874|fixture
875|fixture
876|fixture
877|fixture
878|fixture
879|fixture
880|fixture
881|fixture
882|fixture
883|fixture
884|fixture
885|fixture
886|fixture
887|fixture
888|fixture
889|fixture
890|fixture
891|fixture
892|fixture
893|fixture
894|fixture
895|fixture
896|fixture
897|fixture
898|fixture
899|fixture
900|fixture
901|fixture
902|fixture
903|fixture
904|fixture
905|fixture
906|fixture
907|fixture
908|fixture
909|fixture
910|fixture
911|fixture
912|fixture
913|fixture
914|fixture
915|fixture
916|fixture
917|fixture
918|fixture
919|fixture
920|fixture
921|fixture
922|fixture
923|fixture
924|fixture
925|fixture
926|fixture
927|fixture
928|fixture
929|fixture
930|fixture
931|fixture
932|fixture
933|fixture
934|fixture
935|fixture
936|fixture
937|fixture
938|fixture
939|fixture
940|fixture
941|fixture
942|fixture
943|fixture
944|fixture
945|fixture
946|fixture
947|fixture
948|fixture
949|fixture
950|fixture
951|fixture
952|fixture
953|fixture
954|fixture
955|fixture
956|fixture
957|fixture
958|fixture
959|fixture
960|fixture
961|fixture
962|fixture
963|fixture
964|fixture
965|fixture
966|fixture
967|fixture
968|fixture
969|fixture
970|fixture
971|fixture
972|fixture
973|fixture
974|fixture
975|fixture
976|fixture
977|fixture
978|fixture
979|fixture
980|fixture
981|fixture
982|fixture
983|fixture
984|fixture
985|fixture
986|fixture
987|fixture
988|fixture
989|fixture
990|fixture
991|fixture
992|fixture
993|fixture
994|fixture
995|fixture
996|fixture
997|fixture
998|fixture
999|fixture
1000|fixture
1001|fixture
1002|fixture
1003|fixture
1004|fixture
1005|fixture
1006|fixture
1007|fixture
1008|fixture
1009|fixture
1010|fixture
1011|fixture
1012|fixture
1013|fixture
1014|fixture
1015|fixture
1016|fixture
1017|fixture
1018|fixture
1019|fixture
1020|fixture
1021|fixture
1022|fixture
1023|fixture
1024|fixture
1025|fixture
1026|fixture
1027|fixture
1028|fixture
1029|fixture
1030|fixture
1031|fixture
1032|fixture
1033|fixture
1034|fixture
1035|fixture
1036|fixture
1037|fixture
1038|fixture
1039|fixture
1040|fixture
1041|fixture
1042|fixture
1043|fixture
1044|fixture
1045|fixture
1046|fixture
1047|fixture
1048|fixture
1049|fixture
1050|fixture
1051|fixture
1052|fixture
1053|fixture
1054|fixture
1055|fixture
1056|fixture
1057|fixture
1058|fixture
1059|fixture
1060|fixture
1061|fixture
1062|fixture
1063|fixture
1064|fixture
1065|fixture
1066|fixture
1067|fixture
1068|fixture
1069|fixture
1070|fixture
1071|fixture
1072|fixture
1073|fixture
1074|fixture
1075|fixture
1076|fixture
1077|fixture
1078|fixture
1079|fixture
1080|fixture
1081|fixture
1082|fixture
1083|fixture
1084|fixture
1085|fixture
1086|fixture
1087|fixture
1088|fixture
1089|fixture
1090|fixture
1091|fixture
1092|fixture
1093|fixture
1094|fixture
1095|fixture
1096|fixture
1097|fixture
1098|fixture
1099|fixture
1100|fixture
1101|fixture
1102|fixture
1103|fixture
1104|fixture
1105|fixture
1106|fixture
1107|fixture
1108|fixture
1109|fixture
1110|fixture
1111|fixture
1112|fixture
1113|fixture
1114|fixture
1115|fixture
1116|fixture
1117|fixture
1118|fixture
1119|fixture
1120|fixture
1121|fixture
1122|fixture
1123|fixture
1124|fixture
1125|fixture
1126|fixture
1127|fixture
1128|fixture
1129|fixture
1130|fixture
1131|fixture
1132|fixture
1133|fixture
1134|fixture
1135|fixture
1136|fixture
1137|fixture
1138|fixture
1139|fixture
1140|fixture
1141|fixture
1142|fixture
1143|fixture
1144|fixture
1145|fixture
1146|fixture
1147|fixture
1148|fixture
1149|fixture
1150|fixture
1151|fixture
1152|fixture
1153|fixture
1154|fixture
1155|fixture
1156|fixture
1157|fixture
1158|fixture
1159|fixture
1160|fixture
1161|fixture
1162|fixture
1163|fixture
1164|fixture
1165|fixture
1166|fixture
1167|fixture
1168|fixture
1169|fixture
1170|fixture
1171|fixture
1172|fixture
1173|fixture
1174|fixture
1175|fixture
1176|fixture
1177|fixture
1178|fixture
1179|fixture
1180|fixture
1181|fixture
1182|fixture
1183|fixture
1184|fixture
1185|fixture
1186|fixture
1187|fixture
1188|fixture
1189|fixture
1190|fixture
1191|fixture
1192|fixture
1193|fixture
1194|fixture
1195|fixture
1196|fixture
1197|fixture
1198|fixture
1199|fixture
1200|fixture
1201|fixture
1202|fixture
1203|fixture
1204|fixture
1205|fixture
1206|fixture
1207|fixture
1208|fixture
1209|fixture
1210|fixture
1211|fixture
1212|fixture
1213|fixture
1214|fixture
1215|fixture
1216|fixture
1217|fixture
1218|fixture
1219|fixture
1220|fixture
1221|fixture
1222|fixture
1223|fixture
1224|fixture
1225|fixture
1226|fixture
1227|fixture
1228|fixture
1229|fixture
1230|fixture
1231|fixture
1232|fixture
1233|fixture
1234|fixture
1235|fixture
1236|fixture
1237|fixture
1238|fixture
1239|fixture
1240|fixture
1241|fixture
1242|fixture
1243|fixture
1244|fixture
1245|fixture
1246|fixture
1247|fixture
1248|fixture
1249|fixture
1250|fixture
1251|fixture
1252|fixture
1253|fixture
1254|fixture
1255|fixture
1256|fixture
1257|fixture
1258|fixture
1259|fixture
1260|fixture
1261|fixture
1262|fixture
1263|fixture
1264|fixture
1265|fixture
1266|fixture
1267|fixture
1268|fixture
1269|fixture
1270|fixture
1271|fixture
1272|fixture
1273|fixture
1274|fixture
1275|fixture
1276|fixture
1277|fixture
1278|fixture
1279|fixture
1280|fixture
1281|fixture
1282|fixture
1283|fixture
1284|fixture
1285|fixture
1286|fixture
1287|fixture
1288|fixture
1289|fixture
1290|fixture
1291|fixture
1292|fixture
1293|fixture
1294|fixture
1295|fixture
1296|fixture
1297|fixture
1298|fixture
1299|fixture
1300|fixture
1301|fixture
1302|fixture
1303|fixture
1304|fixture
1305|fixture
1306|fixture
1307|fixture
1308|fixture
1309|fixture
1310|fixture
1311|fixture
1312|fixture
1313|fixture
1314|fixture
1315|fixture
1316|fixture
1317|fixture
1318|fixture
1319|fixture
1320|fixture
1321|fixture
1322|fixture
1323|fixture
1324|fixture
1325|fixture
1326|fixture
1327|fixture
1328|fixture
1329|fixture
1330|fixture
1331|fixture
1332|fixture
1333|fixture
1334|fixture
1335|fixture
1336|fixture
1337|fixture
1338|fixture
1339|fixture
1340|fixture
1341|fixture
1342|fixture
1343|fixture
1344|fixture
1345|fixture
1346|fixture
1347|fixture
1348|fixture
1349|fixture
1350|fixture
1351|fixture
1352|fixture
1353|fixture
1354|fixture
1355|fixture
1356|fixture
1357|fixture
1358|fixture
1359|fixture
1360|fixture
1361|fixture
1362|fixture
1363|fixture
1364|fixture
1365|fixture
1366|fixture
1367|fixture
1368|fixture
1369|fixture
1370|fixture
1371|fixture
1372|fixture
1373|fixture
1374|fixture
1375|fixture
1376|fixture
1377|fixture
1378|fixture
1379|fixture
1380|fixture
1381|fixture
1382|fixture
1383|fixture
1384|fixture
1385|fixture
1386|fixture
1387|fixture
1388|fixture
1389|fixture
1390|fixture
1391|fixture
1392|fixture
1393|fixture
1394|fixture
1395|fixture
1396|fixture
1397|fixture
1398|fixture
1399|fixture
1400|fixture
1401|fixture
1402|fixture
1403|fixture
1404|fixture
1405|fixture
1406|fixture
1407|fixture
1408|fixture
1409|fixture
1410|fixture
1411|fixture
1412|fixture
1413|fixture
1414|fixture
1415|fixture
1416|fixture
1417|fixture
1418|fixture
1419|fixture
1420|fixture
1421|fixture
1422|fixture
1423|fixture
1424|fixture
1425|fixture
1426|fixture
1427|fixture
1428|fixture
1429|fixture
1430|fixture
1431|fixture
1432|fixture
1433|fixture
1434|fixture
1435|fixture
1436|fixture
1437|fixture
1438|fixture
1439|fixture
1440|fixture
1441|fixture
1442|fixture
1443|fixture
1444|fixture
1445|fixture
1446|fixture
1447|fixture
1448|fixture
1449|fixture
1450|fixture
1451|fixture
1452|fixture
1453|fixture
1454|fixture
1455|fixture
1456|fixture
1457|fixture
1458|fixture
1459|fixture
1460|fixture
1461|fixture
1462|fixture
1463|fixture
1464|fixture
1465|fixture
1466|fixture
1467|fixture
1468|fixture
1469|fixture
1470|fixture
1471|fixture
1472|fixture
1473|fixture
1474|fixture
1475|fixture
1476|fixture
1477|fixture
1478|fixture
1479|fixture
1480|fixture
1481|fixture
1482|fixture
1483|fixture
1484|fixture
1485|fixture
1486|fixture
1487|fixture
1488|fixture
1489|fixture
1490|fixture
1491|fixture
1492|fixture
1493|fixture
1494|fixture
1495|fixture
1496|fixture
1497|fixture
1498|fixture
1499|fixture
1500|fixture
1501|fixture
1502|fixture
1503|fixture
1504|fixture
1505|fixture
1506|fixture
1507|fixture
1508|fixture
1509|fixture
1510|fixture
1511|fixture
1512|fixture
1513|fixture
1514|fixture
1515|fixture
1516|fixture
1517|fixture
1518|fixture
1519|fixture
1520|fixture
1521|fixture
1522|fixture
1523|fixture
1524|fixture
1525|fixture
1526|fixture
1527|fixture
1528|fixture
1529|fixture
1530|fixture
1531|fixture
1532|fixture
1533|fixture
1534|fixture
1535|fixture
1536|fixture
1537|fixture
1538|fixture
1539|fixture
1540|fixture
1541|fixture
1542|fixture
1543|fixture
1544|fixture
1545|fixture
1546|fixture
1547|fixture
1548|fixture
1549|fixture
1550|fixture
1551|fixture
1552|fixture
1553|fixture
1554|fixture
1555|fixture
1556|fixture
1557|fixture
1558|fixture
1559|fixture
1560|fixture
1561|fixture
1562|fixture
1563|fixture
1564|fixture
1565|fixture
1566|fixture
1567|fixture
1568|fixture
1569|fixture
1570|fixture
1571|fixture
1572|fixture
1573|fixture
1574|fixture
1575|fixture
1576|fixture
1577|fixture
1578|fixture
1579|fixture
1580|fixture
1581|fixture
1582|fixture
1583|fixture
1584|fixture
1585|fixture
1586|fixture
1587|fixture
1588|fixture
1589|fixture
1590|fixture
1591|fixture
1592|fixture
1593|fixture
1594|fixture
1595|fixture
1596|fixture
1597|fixture
1598|fixture
1599|fixture
1600|fixture
1601|fixture
1602|fixture
1603|fixture
1604|fixture
1605|fixture
1606|fixture
1607|fixture
1608|fixture
1609|fixture
1610|fixture
1611|fixture
1612|fixture
1613|fixture
1614|fixture
1615|fixture
1616|fixture
1617|fixture
1618|fixture
1619|fixture
1620|fixture
1621|fixture
1622|fixture
1623|fixture
1624|fixture
1625|fixture
1626|fixture
1627|fixture
1628|fixture
1629|fixture
1630|fixture
1631|fixture
1632|fixture
1633|fixture
1634|fixture
1635|fixture
1636|fixture
1637|fixture
1638|fixture
1639|fixture
1640|fixture
1641|fixture
1642|fixture
1643|fixture
1644|fixture
1645|fixture
1646|fixture
1647|fixture
1648|fixture
1649|fixture
1650|fixture
1651|fixture
1652|fixture
1653|fixture
1654|fixture
1655|fixture
1656|fixture
1657|fixture
1658|fixture
1659|fixture
1660|fixture
1661|fixture
1662|fixture
1663|fixture
1664|fixture
1665|fixture
1666|fixture
1667|fixture
1668|fixture
1669|fixture
1670|fixture
1671|fixture
1672|fixture
1673|fixture
1674|fixture
1675|fixture
1676|fixture
1677|fixture
1678|fixture
1679|fixture
1680|fixture
1681|fixture
1682|fixture
1683|fixture
1684|fixture
1685|fixture
1686|fixture
1687|fixture
1688|fixture
1689|fixture
1690|fixture
1691|fixture
1692|fixture
1693|fixture
1694|fixture
1695|fixture
1696|fixture
1697|fixture
1698|fixture
1699|fixture
1700|fixture
1701|fixture
1702|fixture
1703|fixture
1704|fixture
1705|fixture
1706|fixture
1707|fixture
1708|fixture
1709|fixture
1710|fixture
1711|fixture
1712|fixture
1713|fixture
1714|fixture
1715|fixture
1716|fixture
1717|fixture
1718|fixture
1719|fixture
1720|fixture
1721|fixture
1722|fixture
1723|fixture
1724|fixture
1725|fixture
1726|fixture
1727|fixture
1728|fixture
1729|fixture
1730|fixture
1731|fixture
1732|fixture
1733|fixture
1734|fixture
1735|fixture
1736|fixture
1737|fixture
1738|fixture
1739|fixture
1740|fixture
1741|fixture
1742|fixture
1743|fixture
1744|fixture
1745|fixture
1746|fixture
1747|fixture
1748|fixture
1749|fixture
1750|fixture
1751|fixture
1752|fixture
1753|fixture
1754|fixture
1755|fixture
1756|fixture
1757|fixture
1758|fixture
1759|fixture
1760|fixture
1761|fixture
1762|fixture
1763|fixture
1764|fixture
1765|fixture
1766|fixture
1767|fixture
1768|fixture
1769|fixture
1770|fixture
1771|fixture
1772|fixture
1773|fixture
1774|fixture
1775|fixture
1776|fixture
1777|fixture
1778|fixture
1779|fixture
1780|fixture
1781|fixture
1782|fixture
1783|fixture
1784|fixture
1785|fixture
1786|fixture
1787|fixture
1788|fixture
1789|fixture
1790|fixture
1791|fixture
1792|fixture
1793|fixture
1794|fixture
1795|fixture
1796|fixture
1797|fixture
1798|fixture
1799|fixture
1800|fixture
1801|fixture
1802|fixture
1803|fixture
1804|fixture
1805|fixture
1806|fixture
1807|fixture
1808|fixture
1809|fixture
1810|fixture
1811|fixture
1812|fixture
1813|fixture
1814|fixture
1815|fixture
1816|fixture
1817|fixture
1818|fixture
1819|fixture
1820|fixture
1821|fixture
1822|fixture
1823|fixture
1824|fixture
1825|fixture
1826|fixture
1827|fixture
1828|fixture
1829|fixture
1830|fixture
1831|fixture
1832|fixture
1833|fixture
1834|fixture
1835|fixture
1836|fixture
1837|fixture
1838|fixture
1839|fixture
1840|fixture
1841|fixture
1842|fixture
1843|fixture
1844|fixture
1845|fixture
1846|fixture
1847|fixture
1848|fixture
1849|fixture
1850|fixture
1851|fixture
1852|fixture
1853|fixture
1854|fixture
1855|fixture
1856|fixture
1857|fixture
1858|fixture
1859|fixture
1860|fixture
1861|fixture
1862|fixture
1863|fixture
1864|fixture
1865|fixture
1866|fixture
1867|fixture
1868|fixture
1869|fixture
1870|fixture
1871|fixture
1872|fixture
1873|fixture
1874|fixture
1875|fixture
1876|fixture
1877|fixture
1878|fixture
1879|fixture
1880|fixture
1881|fixture
1882|fixture
1883|fixture
1884|fixture
1885|fixture
1886|fixture
1887|fixture
1888|fixture
1889|fixture
1890|fixture
1891|fixture
1892|fixture
1893|fixture
1894|fixture
1895|fixture
1896|fixture
1897|fixture
1898|fixture
1899|fixture
1900|fixture
1901|fixture
1902|fixture
1903|fixture
1904|fixture
1905|fixture
1906|fixture
1907|fixture
1908|fixture
1909|fixture
1910|fixture
1911|fixture
1912|fixture
1913|fixture
1914|fixture
1915|fixture
1916|fixture
1917|fixture
1918|fixture
1919|fixture
1920|fixture
1921|fixture
1922|fixture
1923|fixture
1924|fixture
1925|fixture
1926|fixture
1927|fixture
1928|fixture
1929|fixture
1930|fixture
1931|fixture
1932|fixture
1933|fixture
1934|fixture
1935|fixture
1936|fixture
1937|fixture
1938|fixture
1939|fixture
1940|fixture
1941|fixture
1942|fixture
1943|fixture
1944|fixture
1945|fixture
1946|fixture
1947|fixture
1948|fixture
1949|fixture
1950|fixture
1951|fixture
1952|fixture
1953|fixture
1954|fixture
1955|fixture
1956|fixture
1957|fixture
1958|fixture
1959|fixture
1960|fixture
1961|fixture
1962|fixture
1963|fixture
1964|fixture
1965|fixture
1966|fixture
1967|fixture
1968|fixture
1969|fixture
1970|fixture
1971|fixture
1972|fixture
1973|fixture
1974|fixture
1975|fixture
1976|fixture
1977|fixture
1978|fixture
1979|fixture
1980|fixture
1981|fixture
1982|fixture
1983|fixture
1984|fixture
1985|fixture
1986|fixture
1987|fixture
1988|fixture
1989|fixture
1990|fixture
1991|fixture
1992|fixture
1993|fixture
1994|fixture
1995|fixture
1996|fixture
1997|fixture
1998|fixture
1999|fixture
2000|fixture
2001|fixture
2002|fixture
2003|fixture
2004|fixture
2005|fixture
2006|fixture
2007|fixture
2008|fixture
2009|fixture
2010|fixture
2011|fixture
2012|fixture
2013|fixture
2014|fixture
2015|fixture
2016|fixture
2017|fixture
2018|fixture
2019|fixture
2020|fixture
2021|fixture
2022|fixture
2023|fixture
2024|fixture
2025|fixture
2026|fixture
2027|fixture
2028|fixture
2029|fixture
2030|fixture
2031|fixture
2032|fixture
2033|fixture
2034|fixture
2035|fixture
2036|fixture
2037|fixture
2038|fixture
2039|fixture
2040|fixture
2041|fixture
2042|fixture
2043|fixture
2044|fixture
2045|fixture
2046|fixture
2047|fixture
2048|fixture
2049|fixture
2050|fixture
2051|fixture
2052|fixture
2053|fixture
2054|fixture
2055|fixture
2056|fixture
2057|fixture
2058|fixture
2059|fixture
2060|fixture
2061|fixture
2062|fixture
2063|fixture
2064|fixture
2065|fixture
2066|fixture
2067|fixture
2068|fixture
2069|fixture
2070|fixture
2071|fixture
2072|fixture
2073|fixture
2074|fixture
2075|fixture
2076|fixture
2077|fixture
2078|fixture
2079|fixture
2080|fixture
2081|fixture
2082|fixture
2083|fixture
2084|fixture
2085|fixture
2086|fixture
2087|fixture
2088|fixture
2089|fixture
2090|fixture
2091|fixture
2092|fixture
2093|fixture
2094|fixture
2095|fixture
2096|fixture
2097|fixture
2098|fixture
2099|fixture
2100|fixture
2101|fixture
2102|fixture
2103|fixture
2104|fixture
2105|fixture
2106|fixture
2107|fixture
2108|fixture
2109|fixture
2110|fixture
2111|fixture
2112|fixture
2113|fixture
2114|fixture
2115|fixture
2116|fixture
2117|fixture
2118|fixture
2119|fixture
2120|fixture
2121|fixture
2122|fixture
2123|fixture
2124|fixture
2125|fixture
2126|fixture
2127|fixture
2128|fixture
2129|fixture
2130|fixture
2131|fixture
2132|fixture
2133|fixture
2134|fixture
2135|fixture
2136|fixture
2137|fixture
2138|fixture
2139|fixture
2140|fixture
