NB=88
3990,-14378,3909,-7245,-12472,-3696,-3576,11707,-1964,4847,-4203,-10549,5505,10136,2084,-4284,-1678,-10046,5759,10024,-14716,14988,-2048,11204,-7157,14891,-9501,1867,7986,2358,14462,-3633,-13413,-2837,-7707,-2088,1075,3034,15789,4384,-4346,13699,1738,4503,6158,-12886,11632,-5534,12646,12639,1749,-9385,-15946,-8394,-4699,-3399,1846,9460,-4182,376,6412,-15148,340,3198,-14560,4454,1921,-4386,-6338,-5217,-10783,722,-13149,-8272,-10,0,0,1370,-9634,6084,15703,3883,-1547,-7721,3545,0,0,0,
-13306,2677,-879,10192,10589,13011,-2228,-11153,-9321,8416,15096,4602,8615,1189,13993,1088,7061,11096,-3410,-1462,-8534,9599,12173,5845,11,14197,-15552,-14558,-7322,12141,-16014,2615,9397,9477,-13290,-11806,3279,5182,3544,-10430,-8906,15359,3020,9401,-15309,12967,9915,9370,-11190,-2635,879,-6561,3002,6050,-8812,11385,-13167,14650,4423,-12304,-15566,-8049,13955,-9619,12535,-10180,-7377,14985,-12993,10740,-2995,-10197,11212,13432,-15280,4188,4067,-15262,15446,-13844,15577,-5694,2286,-3785,8209,7536,0,0,
-2711,6901,-5984,-9316,7037,-1631,-1698,8072,3986,360,2613,10675,-3659,-4168,-14959,6642,-2633,-1271,-13007,-5935,-4756,9889,13804,3541,-1962,-2614,-8122,-15133,6750,12477,10710,8373,-9315,-14676,-8460,7086,-3448,1971,3039,-13911,1117,7530,10462,-2572,15829,-10432,7948,-3214,-12121,8531,-7254,-3710,7144,11980,619,13600,14903,-1890,13830,-9638,3665,-5520,-35,-6613,-9768,-9103,15218,6673,5717,120,14618,-13400,4174,6060,2986,-9548,-6267,9967,3824,-7145,14672,11912,6858,9450,3327,-7432,-4408,0,
-254,-12842,-13253,5515,-4652,2975,-15551,-1603,4873,-12724,14682,-4121,-8770,-1589,-13488,3581,6495,-6446,-14657,15784,1814,10384,7934,11015,-9519,-12898,6767,7776,7218,6524,12373,-12204,2623,-4043,12955,-9118,6531,6518,-15775,6295,15957,-8179,-3354,-11291,-14194,12096,-650,15123,13078,-13978,-5569,3207,6215,820,3559,-1155,-12630,-3803,7092,-9980,5430,-2507,11024,-6797,-14924,9209,1709,8456,14185,-15945,6151,-1656,-13672,12538,13075,8524,-8285,15165,3436,7620,-2452,11196,-8229,13850,9376,12906,1052,13760,
8144,-8565,5989,11792,3011,-9380,-5916,6173,12346,-9047,-2441,-10151,-10814,258,7226,2205,-8361,-5585,14396,2740,-13467,137,-344,-4591,11303,5410,15071,8060,-6740,-6491,-10067,-980,7527,15411,10888,-11854,13775,-10644,-8912,-12333,7759,6423,-9140,-15452,1978,11995,15140,9332,4406,15465,-5782,-279,-13966,-50,15952,2644,15064,5121,-8812,1165,6377,-3272,-5406,7135,-9948,-13121,-664,-5737,-10283,763,11463,-5762,2836,-12927,-879,1149,-8266,-3269,13148,8321,3947,-10266,9078,1547,-13694,12954,-10823,-12222,
5762,10276,12633,14690,13554,-11713,7011,-14309,14309,-10514,6992,-9154,14891,13408,3760,-7536,2490,12417,-14792,1260,9801,-13168,-826,12222,-10741,-3032,8027,3830,10115,15665,15890,-5585,-6646,2714,11210,-11183,953,6135,-529,10457,-1762,2449,-11388,10220,5524,-9573,9586,-14248,-929,-15750,6747,788,-13272,-10450,1091,-14073,-13196,-8765,15666,-5621,10458,1742,12213,7430,-15766,9229,-2884,-15498,10760,5635,10808,7611,-14765,-3310,12176,13121,0,12623,-2466,606,7386,-7550,-14034,-7848,-8369,0,0,0,
-2866,9393,11970,2560,15619,11663,-1822,4890,-3238,5891,-13248,1115,-11102,3933,5129,-3632,-595,-4470,12839,-992,5788,-11807,-10672,15453,3430,9050,-3684,-10098,9961,15066,-3139,-3297,12067,-7528,-10727,-10502,15489,-6019,-1932,-8202,12435,6081,15048,5524,7847,-1210,-2100,-7584,-4490,9287,-4133,-5866,-6881,2250,-3514,-8996,-1596,-10805,-8572,5974,15992,-12613,13789,3927,5145,6563,8690,-6149,11011,14521,-13906,11856,15079,8066,3788,12290,11192,904,-9178,-10326,1259,-2407,7245,-1923,13923,3197,0,0,
-15798,1203,-6086,-6127,-3628,12930,10137,-13374,15793,3496,-15473,-9955,118,-10448,-4941,-12541,-14221,-6932,-1727,-7748,14952,-8210,-7901,-14536,935,-11580,14800,1757,4405,-9550,13282,6433,11908,9994,3833,-13506,14557,3434,780,-22,6057,-4489,-15522,10507,-9842,3711,-3001,-13478,15091,6510,5040,13365,5608,-12245,-15735,2868,5264,10553,-10468,-10302,5002,-12028,-11068,5312,-14842,15295,7971,14995,15724,-11488,-10421,-5622,701,13504,14742,-9336,-12442,2247,-12033,360,4315,9627,-7938,3419,457,7031,-7012,0,
11899,-5518,-13654,11476,-2566,3025,-14631,-7791,6161,-3095,-1237,-13714,6890,-10020,1124,13909,-3575,6810,-14443,14150,-5368,-15588,-9270,-11147,-3927,8390,-1125,-14379,-2179,-14249,-14906,10795,10646,10253,-6015,-9419,-1533,13200,7154,13851,-15642,10318,-8534,-495,-14214,5708,6729,-5903,11668,7858,7927,14308,589,-4469,-15201,-4737,4932,13027,4614,-8035,-13792,11181,-15766,4573,9971,-5536,1777,5095,14677,-15134,3492,-3001,12208,-9708,13333,7521,-10101,324,3263,10010,8710,-15122,-910,12458,-5840,5986,-7338,-11213,
-7863,-5582,-10498,-14000,14248,-6024,9123,2984,2291,15390,-2658,13795,-9325,15378,1453,12641,11688,-8161,-8760,-14646,8843,-15757,15240,-4923,9923,-8873,-9777,7503,1767,-4071,-468,-7926,13979,-3730,-640,-6968,11127,14940,-8894,-4108,-6534,-8927,-2476,6979,11280,3388,-12650,-13820,3888,-11605,15266,10118,6969,12127,8258,10183,-14854,4051,-8319,-8838,-9803,11005,2265,-15295,5518,11611,-6765,11140,-1259,5095,189,379,-4243,7326,-1535,5552,7546,-6927,-10369,-9109,-3744,-10514,-9682,12840,3289,10036,-6548,7507,
-14290,-9724,-2134,5780,2786,-12197,-8610,15775,11295,6579,-3270,-5790,13826,-10005,-2486,2541,4407,-2431,3622,2922,-11204,2353,14562,4076,10993,-5227,7402,-3930,-3552,-3064,8738,3522,10749,-16004,3675,5029,726,1856,-3192,1607,-13567,-5395,-4594,12886,-14888,9409,-13828,117,-13228,-3541,13178,588,15804,11355,-2852,-12323,1764,15057,10947,12657,9656,-1298,-8735,-14912,-10145,8709,14720,-14789,4825,7715,4273,3075,12358,-7445,13797,6490,15636,-14939,-680,14912,-9365,-15263,7672,5475,9631,-12296,281,-9731,
-2132,-13712,12871,-5020,-14590,1291,-8332,258,-10910,-13682,-10371,-14676,8076,-5970,-256,2009,-15195,-2027,-10806,-13170,-5760,-14380,4261,8098,13649,-5433,-5729,-13744,-8525,12787,-12775,3725,3271,15091,-233,-14353,10258,13628,12540,-7373,-13545,6328,-5841,-322,11400,13526,-6332,-15376,-7452,-13636,-6437,-8947,-3084,-1586,-7190,8095,2325,-313,-3098,8945,14391,9840,12822,4929,-7131,-8940,-9379,13447,13720,-3653,8604,12512,-8429,15020,10988,13894,13483,13366,-6193,-13871,8445,-13274,-5934,12812,-9662,12223,0,0,
11794,12111,-13797,14939,15841,-14946,9832,7412,-39,15165,-4014,1007,13134,197,-7480,3731,-7996,6168,13077,-8267,12127,-992,-11113,15778,7463,-10800,3987,9781,-3916,-14016,-9710,-649,-12289,-9193,11202,-1305,-15137,-7367,13813,8165,5507,2558,-6705,-2264,-13991,15060,15184,-7008,-4720,-12119,-13476,-14000,-1310,2133,-4796,-3286,13158,-12586,14923,9619,6612,0,6414,12071,5737,-12568,-3533,-7598,15685,15501,-14501,6484,-1087,7770,-10173,11493,5354,3968,11341,-1168,12422,-14537,2608,2918,-14417,-15998,13121,0,
7067,-3265,-10885,-4447,-7690,16014,12075,15670,-15302,-9316,1999,-3331,-7230,-5415,14688,-14035,15200,14254,6413,3358,-10191,5601,-12975,-2885,9302,-15217,-3501,-7021,2412,12042,-4533,-12355,12044,-12107,2595,3675,-15927,10877,-1798,-7548,-3823,-1088,12163,-9459,3884,6652,-2344,12504,-5618,6814,-10274,4165,-7379,-3840,3239,-14097,8426,-4898,14746,1252,-15182,-10926,13918,13046,-9451,14545,-13984,-1382,8003,-5691,-310,11633,4395,-1312,-9154,-13774,-5046,-4841,3499,-8413,6432,15741,-5207,-12052,8580,12760,-4813,-7690,
-8479,-11051,8963,12980,-963,-6379,-10366,-15454,-6052,14893,-13922,10710,1689,9342,-13123,-11622,-9056,1131,-14284,9073,14823,8744,-11233,5933,4161,-5274,-15826,-11473,-1542,8361,3289,-5355,262,7217,-1871,-6496,-15368,2525,-6939,15451,-14112,-4663,10996,6776,11153,-6056,4113,11134,9629,-891,616,-2791,-11226,-7469,13182,-332,-5575,418,4904,7561,-4641,8921,198,4914,-8811,5119,7744,6225,10205,9379,14456,-14493,-12413,-3201,3825,-10399,9317,-13767,14634,-6248,5525,-6892,60,2026,13856,-14522,-6431,13491,
-9250,733,-3189,-13832,-3144,12221,8121,-1728,15017,5136,5606,7030,2433,-5120,-4916,-8509,760,-2648,-1645,-15868,12134,8683,4591,9649,-6529,-13847,1482,4434,-5356,10543,4966,-15965,-6960,11467,11434,14329,9709,-3991,4998,5539,6557,9473,11705,-1596,7050,-8752,-12234,-9433,-14234,9353,-4884,63,3247,11189,-11369,-2349,506,11876,14291,-11729,11135,-14754,9529,-12344,5804,10571,-7647,12328,9925,3996,15332,-1895,8638,10626,-5134,-3719,4279,15828,-7268,-3352,-11198,12572,3657,-10247,-456,-6367,7906,-10994,
13700,-13033,7908,14977,-14718,11026,-15548,4049,2249,5896,-10048,-7335,5400,235,11624,4868,2122,-57,-5226,-9656,-14354,3246,2260,1281,-1838,8776,-12148,-123,15618,-877,-6506,-3498,-12424,11404,-5651,54,7450,14168,-14408,-4901,4604,-14212,9147,-3421,298,4951,-6383,-12662,7176,13907,-2416,313,1768,1677,-4274,-7216,9346,5323,7974,-11916,5239,12314,12301,15290,9606,-8029,12939,-6637,-9434,15298,4774,-13967,-11980,-8831,91,1933,-14968,3722,-9600,-8741,13028,-10934,-11530,-5436,-10259,5890,1516,12728,
9215,12320,14905,15437,-5817,-15116,13839,-8545,-13786,3961,-10362,13577,-6476,10337,-3711,-4087,-12901,7116,-6175,53,-7108,-4240,5946,14651,3253,5264,10010,-56,-5128,-2882,-6919,-613,-10484,-10391,9309,-9786,10132,4674,-10089,-7656,-2686,-16007,-14815,9789,2527,2800,-10382,11112,-2035,8937,11439,5304,13688,-10633,-14724,5403,9695,-9794,917,-2826,-561,-2360,10563,12958,-2744,-9945,-11198,-8202,-6790,-2939,-552,15401,-9066,-2937,-13552,5072,-2120,9000,-15945,120,-14534,579,11006,5228,8258,1591,5197,7207,
-4254,6199,5063,-12078,13037,-13602,-12881,-3008,13829,-279,1027,-9343,11745,5598,8918,12447,-7720,10988,-9732,14130,7815,15477,8753,15894,12460,2704,15449,-13669,-7946,-4116,10432,14172,-7001,12565,8163,3204,-13297,3499,-8251,6096,5403,15457,-14431,1644,-15201,13039,-4697,10273,859,7520,-15030,-6569,-4996,-12871,-3508,6090,9637,2285,-926,6911,-4594,-3570,4388,-12738,1837,-2436,-5133,7451,-15645,15212,11832,1180,10844,-3269,435,-5976,10849,342,-3464,13763,-517,-3627,7087,-13672,-13161,14670,-6588,0,
9959,5902,-8224,-4536,14272,-12515,-5083,3187,6188,6030,3603,-12085,-5583,10465,2939,-254,3062,-4318,3325,-12001,-4173,-4423,-10630,-132,12788,15362,-8278,-13202,-14877,15086,3150,11219,-11165,15737,10691,-2059,-12033,-15958,-6388,8579,10489,10553,7722,-14257,13959,-308,-120,-13729,13841,-9707,7949,-13133,-15164,-14754,-6990,-10669,13313,-11468,11575,-13475,-9006,-3702,9636,-14372,12041,3049,6697,-3047,-13694,-1962,13393,15524,-4011,699,5548,-14902,-6816,-2712,-11300,3703,-14468,-2565,-1214,-1263,-7551,9474,-9,6840,
-7583,15510,-14409,1276,-221,-13276,12282,2551,5637,-11796,-12487,4017,8559,11215,-10293,8956,-2286,15274,4990,12885,-7884,-12400,-810,11334,7447,-9089,-3009,-7385,6668,-4669,7509,-12271,-10562,11968,-14463,12596,-10972,-15192,6973,-3032,12026,-4857,13123,4293,15600,1972,11934,-10414,-2533,6395,-1214,15398,-14998,5976,-11260,-7394,-6621,-1765,-2101,342,-723,12356,-2147,-15247,8281,7816,465,-7101,14143,1024,7604,12818,-6795,-8613,15302,-5028,5783,-13413,7316,-14617,-9533,-14896,-14803,-15603,-10288,12724,-11876,4079,
11767,-7370,13388,5236,9302,-14450,8673,13084,7389,15998,-8416,12100,-9198,-5258,14519,5548,-5349,-9093,-12360,12682,-5836,-5031,1755,1531,8921,-14360,-260,-13764,-7681,13833,15050,-7717,9001,6092,7110,10334,3879,344,7907,-2472,-2310,-8219,-13966,5499,-15279,-6465,236,-7148,-4119,-1911,1128,10008,-7859,14567,-1009,1529,-1919,4150,-1682,-8097,-3197,-11348,-7256,7572,13453,-3489,-13286,-15646,-464,7932,13780,-13335,-4276,12841,1176,-2111,6415,11632,8072,-1639,52,4587,8888,-5391,4651,10312,-8732,12510,
-3751,8799,-5377,-7644,-10938,-7172,-3753,6296,15648,-3192,9391,10002,-1559,-1409,11034,6187,-13009,-12098,-2374,2474,8650,15532,-3104,10630,-2336,-2494,-11052,-5251,-7422,7221,2022,7599,7448,10554,14606,-8874,13960,-7252,-13744,14895,-8294,1855,-12459,5930,2760,9492,-5408,407,7324,-1086,-14506,3475,7387,-6342,14367,3821,-515,-1950,4798,-13342,4935,-10414,-10323,-14673,-14538,-2946,9959,12307,-13366,-10586,9327,-13343,-12400,-3350,1825,1821,-13304,8295,3823,-13297,-15540,-7951,-3952,15288,3197,-4808,2176,-13767,
5799,3742,2974,3723,15919,4691,-1792,12927,3940,-1357,10110,-5676,8136,509,-14571,15429,13964,-12649,5477,-6095,970,-10969,6814,-2027,12720,-9704,-7128,13560,-6252,-12060,-9108,-10125,-13119,9495,1818,4347,-11338,-12974,-6662,-7655,12879,15486,-2341,3141,11003,-13194,-6779,735,210,-5735,7105,-12539,6434,9865,-10491,4036,13881,-7435,-6820,4590,-7910,8497,-14135,5255,6364,-1004,1927,4746,12319,-3653,1660,1521,11669,2983,14557,11785,13758,4548,-9347,3412,283,10760,-13052,-4964,11269,-7902,11245,-15149,
-14959,-8864,-15217,-7948,-766,8056,1964,11594,8297,-13028,-11137,-13693,-4253,11447,2034,-7837,-14517,14999,3588,7653,4503,-11237,15601,2319,-1666,-1979,-8459,-11745,-10224,2829,1826,10557,7408,-15232,-6145,15732,-10098,-695,13466,-2696,12539,-6683,13655,-14226,982,7073,-10505,-12399,11933,11695,-7763,10614,116,7622,14441,14063,14444,-13139,-1399,-11584,-14790,-14760,8155,7696,-1983,-6334,4960,-13935,83,5782,17,-12129,-7273,11929,2585,-4065,5,14024,11484,-8601,11033,-6085,-8600,-8590,-1935,-2071,-6781,7966,
-5116,9733,1963,7207,-3318,15814,-10817,-8424,-2606,-6290,8529,-3679,15672,-11313,2301,459,-15772,114,-12513,5982,14393,8880,7899,14526,8123,2611,-13465,297,-9632,10320,6411,15064,-13381,-7909,9466,-3610,12206,7316,2590,12387,8543,-7936,-6079,6277,3198,-485,-7573,-1948,10866,-8372,1774,-14023,10381,5978,7449,4541,3450,4355,-15369,-11152,-7947,-12493,-14300,-9846,4645,-2362,13522,12501,4288,15996,-13658,-2697,-9114,-10601,5850,-11115,-4558,14291,-5456,9400,-3975,-7233,-2151,8630,-15175,-10738,7166,-881,
12921,-14017,-68,-12033,-7940,-14303,-14392,-10959,4251,7962,-15542,13307,1898,-4861,-3497,10489,7225,8788,11197,-11900,15175,13793,-2162,-6112,-10492,-14668,-11526,6865,8548,1312,-540,-3379,4340,15304,-13394,11868,-14560,-13238,5217,6821,-273,13234,-8924,9976,-8917,8298,825,4574,8992,-3629,-10278,-2846,9406,-2848,9392,-11973,9503,10518,-14129,6527,-8944,-374,-7102,6014,-9822,3699,-3007,15210,-6007,3426,-3572,-11555,10359,-10355,1043,-837,-6496,12634,-4112,-11836,14395,2190,-5328,-5078,6089,-11928,-891,-15963,
5824,-3147,10855,-13242,-14202,-604,13479,-13410,14739,-9458,5186,1258,-13845,8764,1853,-12937,15498,-14776,-2551,-11585,-11604,-6397,-7546,-12687,14548,-13757,13148,-6687,-14638,1555,-9878,-2537,14604,-6003,2574,9341,5547,1022,-8219,13252,-6310,-5049,-681,12547,-10154,3273,2384,-479,-2238,3995,14366,-5669,9099,12351,15018,7208,-7333,-12428,-14896,-2411,-9328,-2735,-8064,5333,-11670,-2428,-14053,1039,1098,922,12414,-3387,9391,-9281,300,14603,-1258,10156,-4957,-11095,9131,15755,-11029,-975,-7404,-7807,4830,-1978,
13598,-1287,-13682,-9000,13383,-8245,-15316,-6380,-8602,7482,-146,-5187,3262,-4471,-9026,-13914,10961,-9405,15635,-10912,-13253,11307,-5955,9292,-9202,-760,2395,-11046,-5695,9038,-12894,-12172,12566,15854,-6923,2313,-1968,5422,11105,-10218,5569,-15407,15971,7538,8962,11036,-1207,2239,-9584,8103,-10488,-13768,-13117,13653,8485,2035,-865,-11784,1931,-11611,12022,8744,13434,-11527,-11269,-12305,-9668,888,930,4197,-9116,-7641,-12691,-2880,14537,-5602,-980,-2825,12454,1247,-14826,475,2647,-9277,-12692,12619,8432,3955,
11731,1634,-12363,4600,-5010,-6852,-3338,11374,5455,13319,-11907,-1082,-7337,-3705,7142,-8705,4261,14077,13420,-15116,-6309,6826,7287,-12047,13453,4136,-9365,-9111,2652,-12399,-11113,11928,4456,-15654,-9960,6357,12548,-6511,727,7172,5027,10525,1490,-8306,-15842,14562,-11284,14641,-9779,-14159,15664,-7342,-9990,-14302,-10152,9895,-11180,-1475,-14415,-14348,-13800,-888,-15314,13163,-9784,8764,-13113,-6923,301,-10577,-4818,-11312,-6993,-13601,-11656,8665,1166,6937,-1140,-6900,10301,3655,-1419,-12463,-9457,10568,-10938,7378,
-8227,13323,-13511,-14194,7973,-7266,-4977,14984,374,-15591,1645,-4961,-8546,8915,6513,5870,-11163,-6472,-8810,9412,-15781,-4049,-2598,-13483,14114,10909,-2566,-7434,1480,-7302,-10279,6524,7314,-12042,-15185,-5927,15090,12059,2593,11980,5779,-7997,2772,11117,-11500,10980,5874,-4768,32,-10533,-6785,15001,-13213,-15718,-4047,14273,-7495,-8396,13568,8587,-873,2436,10721,4509,7687,3440,-3601,-1963,13562,-5046,2901,11996,-13214,6519,-3939,-13538,6192,15822,1337,7024,5633,-1213,-1684,-8715,-9591,-248,-13711,-1089,
