source_index|h_power|x_power|y_power|expr
51|0|0|1|-A3_0_1-auxP2_0_0*h_0_1-auxP2_0_1*h_0_0+auxP3_0_1
52|0|0|2|-A3_0_2-auxP2_0_0*h_0_2-auxP2_0_1*h_0_1-auxP2_0_2*h_0_0+auxP3_0_2
53|0|0|3|-A3_0_3-auxP2_0_0*h_0_3-auxP2_0_1*h_0_2-auxP2_0_2*h_0_1-auxP2_0_3*h_0_0+auxP3_0_3
54|0|0|4|-A3_0_4-auxP2_0_0*h_0_4-auxP2_0_1*h_0_3-auxP2_0_2*h_0_2-auxP2_0_3*h_0_1-auxP2_0_4*h_0_0+auxP3_0_4
55|0|0|5|-A3_0_5-auxP2_0_0*h_0_5-auxP2_0_1*h_0_4-auxP2_0_2*h_0_3-auxP2_0_3*h_0_2-auxP2_0_4*h_0_1-auxP2_0_5*h_0_0+auxP3_0_5
56|0|0|6|-auxP2_0_0-auxP2_0_1*h_0_5-auxP2_0_2*h_0_4-auxP2_0_3*h_0_3-auxP2_0_4*h_0_2-auxP2_0_5*h_0_1-auxP2_0_6*h_0_0+auxP3_0_6
57|0|0|7|-auxP2_0_1-auxP2_0_2*h_0_5-auxP2_0_3*h_0_4-auxP2_0_4*h_0_3-auxP2_0_5*h_0_2-auxP2_0_6*h_0_1-auxP2_0_7*h_0_0+auxP3_0_7
58|0|0|8|-auxP2_0_2-auxP2_0_3*h_0_5-auxP2_0_4*h_0_4-auxP2_0_5*h_0_3-auxP2_0_6*h_0_2-auxP2_0_7*h_0_1-auxP2_0_8*h_0_0+auxP3_0_8
59|0|0|9|-auxP2_0_3-auxP2_0_4*h_0_5-auxP2_0_5*h_0_4-auxP2_0_6*h_0_3-auxP2_0_7*h_0_2-auxP2_0_8*h_0_1-auxP2_0_9*h_0_0+auxP3_0_9
60|0|0|10|-auxP2_0_10*h_0_0-auxP2_0_4-auxP2_0_5*h_0_5-auxP2_0_6*h_0_4-auxP2_0_7*h_0_3-auxP2_0_8*h_0_2-auxP2_0_9*h_0_1+auxP3_0_10
61|0|0|11|-auxP2_0_10*h_0_1-auxP2_0_11*h_0_0-auxP2_0_5-auxP2_0_6*h_0_5-auxP2_0_7*h_0_4-auxP2_0_8*h_0_3-auxP2_0_9*h_0_2+auxP3_0_11
62|0|0|12|-auxP2_0_10*h_0_2-auxP2_0_11*h_0_1-auxP2_0_6-auxP2_0_7*h_0_5-auxP2_0_8*h_0_4-auxP2_0_9*h_0_3+auxP3_0_12-h_0_0
63|0|0|13|-auxP2_0_10*h_0_3-auxP2_0_11*h_0_2-auxP2_0_7-auxP2_0_8*h_0_5-auxP2_0_9*h_0_4+auxP3_0_13-h_0_1
64|0|0|14|-auxP2_0_10*h_0_4-auxP2_0_11*h_0_3-auxP2_0_8-auxP2_0_9*h_0_5+auxP3_0_14-h_0_2
65|0|0|15|-auxP2_0_10*h_0_5-auxP2_0_11*h_0_4-auxP2_0_9+auxP3_0_15-h_0_3
66|0|0|16|-auxP2_0_10-auxP2_0_11*h_0_5+auxP3_0_16-h_0_4
67|0|0|17|-auxP2_0_11+auxP3_0_17-h_0_5
68|0|1|0|-A3_1_0-auxP2_0_0*h_1_0-auxP2_1_0*h_0_0+auxP3_1_0
69|0|1|1|-A3_1_1-auxP2_0_0*h_1_1-auxP2_0_1*h_1_0-auxP2_1_0*h_0_1-auxP2_1_1*h_0_0+auxP3_1_1
70|0|1|2|-A3_1_2-auxP2_0_0*h_1_2-auxP2_0_1*h_1_1-auxP2_0_2*h_1_0-auxP2_1_0*h_0_2-auxP2_1_1*h_0_1-auxP2_1_2*h_0_0+auxP3_1_2
71|0|1|3|-A3_1_3-auxP2_0_0*h_1_3-auxP2_0_1*h_1_2-auxP2_0_2*h_1_1-auxP2_0_3*h_1_0-auxP2_1_0*h_0_3-auxP2_1_1*h_0_2-auxP2_1_2*h_0_1-auxP2_1_3*h_0_0+auxP3_1_3
72|0|1|4|-A3_1_4-auxP2_0_0*h_1_4-auxP2_0_1*h_1_3-auxP2_0_2*h_1_2-auxP2_0_3*h_1_1-auxP2_0_4*h_1_0-auxP2_1_0*h_0_4-auxP2_1_1*h_0_3-auxP2_1_2*h_0_2-auxP2_1_3*h_0_1-auxP2_1_4*h_0_0+auxP3_1_4
73|0|1|5|-A3_1_5-auxP2_0_1*h_1_4-auxP2_0_2*h_1_3-auxP2_0_3*h_1_2-auxP2_0_4*h_1_1-auxP2_0_5*h_1_0-auxP2_1_0*h_0_5-auxP2_1_1*h_0_4-auxP2_1_2*h_0_3-auxP2_1_3*h_0_2-auxP2_1_4*h_0_1-auxP2_1_5*h_0_0+auxP3_1_5
74|0|1|6|-auxP2_0_2*h_1_4-auxP2_0_3*h_1_3-auxP2_0_4*h_1_2-auxP2_0_5*h_1_1-auxP2_0_6*h_1_0-auxP2_1_0-auxP2_1_1*h_0_5-auxP2_1_2*h_0_4-auxP2_1_3*h_0_3-auxP2_1_4*h_0_2-auxP2_1_5*h_0_1-auxP2_1_6*h_0_0+auxP3_1_6
75|0|1|7|-auxP2_0_3*h_1_4-auxP2_0_4*h_1_3-auxP2_0_5*h_1_2-auxP2_0_6*h_1_1-auxP2_0_7*h_1_0-auxP2_1_1-auxP2_1_2*h_0_5-auxP2_1_3*h_0_4-auxP2_1_4*h_0_3-auxP2_1_5*h_0_2-auxP2_1_6*h_0_1-auxP2_1_7*h_0_0+auxP3_1_7
76|0|1|8|-auxP2_0_4*h_1_4-auxP2_0_5*h_1_3-auxP2_0_6*h_1_2-auxP2_0_7*h_1_1-auxP2_0_8*h_1_0-auxP2_1_2-auxP2_1_3*h_0_5-auxP2_1_4*h_0_4-auxP2_1_5*h_0_3-auxP2_1_6*h_0_2-auxP2_1_7*h_0_1-auxP2_1_8*h_0_0+auxP3_1_8
77|0|1|9|-auxP2_0_5*h_1_4-auxP2_0_6*h_1_3-auxP2_0_7*h_1_2-auxP2_0_8*h_1_1-auxP2_0_9*h_1_0-auxP2_1_3-auxP2_1_4*h_0_5-auxP2_1_5*h_0_4-auxP2_1_6*h_0_3-auxP2_1_7*h_0_2-auxP2_1_8*h_0_1-auxP2_1_9*h_0_0+auxP3_1_9
78|0|1|10|-auxP2_0_10*h_1_0-auxP2_0_6*h_1_4-auxP2_0_7*h_1_3-auxP2_0_8*h_1_2-auxP2_0_9*h_1_1-auxP2_1_10*h_0_0-auxP2_1_4-auxP2_1_5*h_0_5-auxP2_1_6*h_0_4-auxP2_1_7*h_0_3-auxP2_1_8*h_0_2-auxP2_1_9*h_0_1+auxP3_1_10
79|0|1|11|-auxP2_0_10*h_1_1-auxP2_0_11*h_1_0-auxP2_0_7*h_1_4-auxP2_0_8*h_1_3-auxP2_0_9*h_1_2-auxP2_1_10*h_0_1-auxP2_1_5-auxP2_1_6*h_0_5-auxP2_1_7*h_0_4-auxP2_1_8*h_0_3-auxP2_1_9*h_0_2+auxP3_1_11
80|0|1|12|-auxP2_0_10*h_1_2-auxP2_0_11*h_1_1-auxP2_0_8*h_1_4-auxP2_0_9*h_1_3-auxP2_1_10*h_0_2-auxP2_1_6-auxP2_1_7*h_0_5-auxP2_1_8*h_0_4-auxP2_1_9*h_0_3+auxP3_1_12-h_1_0
81|0|1|13|-auxP2_0_10*h_1_3-auxP2_0_11*h_1_2-auxP2_0_9*h_1_4-auxP2_1_10*h_0_3-auxP2_1_7-auxP2_1_8*h_0_5-auxP2_1_9*h_0_4+auxP3_1_13-h_1_1
82|0|1|14|-auxP2_0_10*h_1_4-auxP2_0_11*h_1_3-auxP2_1_10*h_0_4-auxP2_1_8-auxP2_1_9*h_0_5+auxP3_1_14-h_1_2
83|0|1|15|-auxP2_0_11*h_1_4-auxP2_1_10*h_0_5-auxP2_1_9+auxP3_1_15-h_1_3
84|0|1|16|-auxP2_1_10+auxP3_1_16-h_1_4
85|0|2|0|-A3_2_0-auxP2_0_0*h_2_0-auxP2_1_0*h_1_0-auxP2_2_0*h_0_0+auxP3_2_0
86|0|2|1|-A3_2_1-auxP2_0_1*h_2_0-auxP2_1_0*h_1_1-auxP2_1_1*h_1_0-auxP2_2_0*h_0_1-auxP2_2_1*h_0_0+auxP3_2_1
87|0|2|2|-A3_2_2-auxP2_0_2*h_2_0-auxP2_1_0*h_1_2-auxP2_1_1*h_1_1-auxP2_1_2*h_1_0-auxP2_2_0*h_0_2-auxP2_2_1*h_0_1-auxP2_2_2*h_0_0+auxP3_2_2
88|0|2|3|-A3_2_3-auxP2_0_3*h_2_0-auxP2_1_0*h_1_3-auxP2_1_1*h_1_2-auxP2_1_2*h_1_1-auxP2_1_3*h_1_0-auxP2_2_0*h_0_3-auxP2_2_1*h_0_2-auxP2_2_2*h_0_1-auxP2_2_3*h_0_0+auxP3_2_3
89|0|2|4|-A3_2_4-auxP2_0_4*h_2_0-auxP2_1_0*h_1_4-auxP2_1_1*h_1_3-auxP2_1_2*h_1_2-auxP2_1_3*h_1_1-auxP2_1_4*h_1_0-auxP2_2_0*h_0_4-auxP2_2_1*h_0_3-auxP2_2_2*h_0_2-auxP2_2_3*h_0_1-auxP2_2_4*h_0_0+auxP3_2_4
90|0|2|5|-A3_2_5-auxP2_0_5*h_2_0-auxP2_1_1*h_1_4-auxP2_1_2*h_1_3-auxP2_1_3*h_1_2-auxP2_1_4*h_1_1-auxP2_1_5*h_1_0-auxP2_2_0*h_0_5-auxP2_2_1*h_0_4-auxP2_2_2*h_0_3-auxP2_2_3*h_0_2-auxP2_2_4*h_0_1-auxP2_2_5*h_0_0+auxP3_2_5
91|0|2|6|-auxP2_0_6*h_2_0-auxP2_1_2*h_1_4-auxP2_1_3*h_1_3-auxP2_1_4*h_1_2-auxP2_1_5*h_1_1-auxP2_1_6*h_1_0-auxP2_2_0-auxP2_2_1*h_0_5-auxP2_2_2*h_0_4-auxP2_2_3*h_0_3-auxP2_2_4*h_0_2-auxP2_2_5*h_0_1-auxP2_2_6*h_0_0+auxP3_2_6
92|0|2|7|-auxP2_0_7*h_2_0-auxP2_1_3*h_1_4-auxP2_1_4*h_1_3-auxP2_1_5*h_1_2-auxP2_1_6*h_1_1-auxP2_1_7*h_1_0-auxP2_2_1-auxP2_2_2*h_0_5-auxP2_2_3*h_0_4-auxP2_2_4*h_0_3-auxP2_2_5*h_0_2-auxP2_2_6*h_0_1-auxP2_2_7*h_0_0+auxP3_2_7
93|0|2|8|-auxP2_0_8*h_2_0-auxP2_1_4*h_1_4-auxP2_1_5*h_1_3-auxP2_1_6*h_1_2-auxP2_1_7*h_1_1-auxP2_1_8*h_1_0-auxP2_2_2-auxP2_2_3*h_0_5-auxP2_2_4*h_0_4-auxP2_2_5*h_0_3-auxP2_2_6*h_0_2-auxP2_2_7*h_0_1-auxP2_2_8*h_0_0+auxP3_2_8
94|0|2|9|-auxP2_0_9*h_2_0-auxP2_1_5*h_1_4-auxP2_1_6*h_1_3-auxP2_1_7*h_1_2-auxP2_1_8*h_1_1-auxP2_1_9*h_1_0-auxP2_2_3-auxP2_2_4*h_0_5-auxP2_2_5*h_0_4-auxP2_2_6*h_0_3-auxP2_2_7*h_0_2-auxP2_2_8*h_0_1+auxP3_2_9
95|0|2|10|-auxP2_0_10*h_2_0-auxP2_1_10*h_1_0-auxP2_1_6*h_1_4-auxP2_1_7*h_1_3-auxP2_1_8*h_1_2-auxP2_1_9*h_1_1-auxP2_2_4-auxP2_2_5*h_0_5-auxP2_2_6*h_0_4-auxP2_2_7*h_0_3-auxP2_2_8*h_0_2+auxP3_2_10
96|0|2|11|-auxP2_0_11*h_2_0-auxP2_1_10*h_1_1-auxP2_1_7*h_1_4-auxP2_1_8*h_1_3-auxP2_1_9*h_1_2-auxP2_2_5-auxP2_2_6*h_0_5-auxP2_2_7*h_0_4-auxP2_2_8*h_0_3+auxP3_2_11
97|0|2|12|-auxP2_1_10*h_1_2-auxP2_1_8*h_1_4-auxP2_1_9*h_1_3-auxP2_2_6-auxP2_2_7*h_0_5-auxP2_2_8*h_0_4+auxP3_2_12-h_2_0
98|0|2|13|-auxP2_1_10*h_1_3-auxP2_1_9*h_1_4-auxP2_2_7-auxP2_2_8*h_0_5+auxP3_2_13
99|0|2|14|-auxP2_1_10*h_1_4-auxP2_2_8+auxP3_2_14
100|0|3|0|-A3_3_0-auxP2_1_0*h_2_0-auxP2_2_0*h_1_0-auxP2_3_0*h_0_0+auxP3_3_0
101|0|3|1|-A3_3_1-auxP2_1_1*h_2_0-auxP2_2_0*h_1_1-auxP2_2_1*h_1_0-auxP2_3_0*h_0_1-auxP2_3_1*h_0_0+auxP3_3_1
102|0|3|2|-A3_3_2-auxP2_1_2*h_2_0-auxP2_2_0*h_1_2-auxP2_2_1*h_1_1-auxP2_2_2*h_1_0-auxP2_3_0*h_0_2-auxP2_3_1*h_0_1-auxP2_3_2*h_0_0+auxP3_3_2
103|0|3|3|-A3_3_3-auxP2_1_3*h_2_0-auxP2_2_0*h_1_3-auxP2_2_1*h_1_2-auxP2_2_2*h_1_1-auxP2_2_3*h_1_0-auxP2_3_0*h_0_3-auxP2_3_1*h_0_2-auxP2_3_2*h_0_1-auxP2_3_3*h_0_0+auxP3_3_3
104|0|3|4|-A3_3_4-auxP2_1_4*h_2_0-auxP2_2_0*h_1_4-auxP2_2_1*h_1_3-auxP2_2_2*h_1_2-auxP2_2_3*h_1_1-auxP2_2_4*h_1_0-auxP2_3_0*h_0_4-auxP2_3_1*h_0_3-auxP2_3_2*h_0_2-auxP2_3_3*h_0_1-auxP2_3_4*h_0_0+auxP3_3_4
105|0|3|5|-A3_3_5-auxP2_1_5*h_2_0-auxP2_2_1*h_1_4-auxP2_2_2*h_1_3-auxP2_2_3*h_1_2-auxP2_2_4*h_1_1-auxP2_2_5*h_1_0-auxP2_3_0*h_0_5-auxP2_3_1*h_0_4-auxP2_3_2*h_0_3-auxP2_3_3*h_0_2-auxP2_3_4*h_0_1+auxP3_3_5
106|0|3|6|-auxP2_1_6*h_2_0-auxP2_2_2*h_1_4-auxP2_2_3*h_1_3-auxP2_2_4*h_1_2-auxP2_2_5*h_1_1-auxP2_2_6*h_1_0-auxP2_3_0-auxP2_3_1*h_0_5-auxP2_3_2*h_0_4-auxP2_3_3*h_0_3-auxP2_3_4*h_0_2+auxP3_3_6
107|0|3|7|-auxP2_1_7*h_2_0-auxP2_2_3*h_1_4-auxP2_2_4*h_1_3-auxP2_2_5*h_1_2-auxP2_2_6*h_1_1-auxP2_2_7*h_1_0-auxP2_3_1-auxP2_3_2*h_0_5-auxP2_3_3*h_0_4-auxP2_3_4*h_0_3+auxP3_3_7
108|0|3|8|-auxP2_1_8*h_2_0-auxP2_2_4*h_1_4-auxP2_2_5*h_1_3-auxP2_2_6*h_1_2-auxP2_2_7*h_1_1-auxP2_2_8*h_1_0-auxP2_3_2-auxP2_3_3*h_0_5-auxP2_3_4*h_0_4+auxP3_3_8
109|0|3|9|-auxP2_1_9*h_2_0-auxP2_2_5*h_1_4-auxP2_2_6*h_1_3-auxP2_2_7*h_1_2-auxP2_2_8*h_1_1-auxP2_3_3-auxP2_3_4*h_0_5+auxP3_3_9
110|0|3|10|-auxP2_1_10*h_2_0-auxP2_2_6*h_1_4-auxP2_2_7*h_1_3-auxP2_2_8*h_1_2-auxP2_3_4+auxP3_3_10
111|0|3|11|-auxP2_2_7*h_1_4-auxP2_2_8*h_1_3+auxP3_3_11
112|0|3|12|-auxP2_2_8*h_1_4+auxP3_3_12
113|0|4|0|-A3_4_0-auxP2_2_0*h_2_0-auxP2_3_0*h_1_0-auxP2_4_0*h_0_0+auxP3_4_0
114|0|4|1|-A2_4_1*h_0_0-A3_4_1-auxP2_2_1*h_2_0-auxP2_3_0*h_1_1-auxP2_3_1*h_1_0-auxP2_4_0*h_0_1+auxP3_4_1
115|0|4|2|-A2_4_1*h_0_1-A3_4_2-auxP2_2_2*h_2_0-auxP2_3_0*h_1_2-auxP2_3_1*h_1_1-auxP2_3_2*h_1_0-auxP2_4_0*h_0_2+auxP3_4_2
116|0|4|3|-A2_4_1*h_0_2-A3_4_3-auxP2_2_3*h_2_0-auxP2_3_0*h_1_3-auxP2_3_1*h_1_2-auxP2_3_2*h_1_1-auxP2_3_3*h_1_0-auxP2_4_0*h_0_3+auxP3_4_3
117|0|4|4|-A2_4_1*h_0_3-A3_4_4-auxP2_2_4*h_2_0-auxP2_3_0*h_1_4-auxP2_3_1*h_1_3-auxP2_3_2*h_1_2-auxP2_3_3*h_1_1-auxP2_3_4*h_1_0-auxP2_4_0*h_0_4+auxP3_4_4
118|0|4|5|-A2_4_1*h_0_4-A3_4_5-auxP2_2_5*h_2_0-auxP2_3_1*h_1_4-auxP2_3_2*h_1_3-auxP2_3_3*h_1_2-auxP2_3_4*h_1_1-auxP2_4_0*h_0_5+auxP3_4_5
119|0|4|6|-A2_4_1*h_0_5-auxP2_2_6*h_2_0-auxP2_3_2*h_1_4-auxP2_3_3*h_1_3-auxP2_3_4*h_1_2-auxP2_4_0+auxP3_4_6
120|0|4|7|-A2_4_1-auxP2_2_7*h_2_0-auxP2_3_3*h_1_4-auxP2_3_4*h_1_3+auxP3_4_7
121|0|4|8|-auxP2_2_8*h_2_0-auxP2_3_4*h_1_4+auxP3_4_8
122|0|5|0|-A3_5_0-auxP2_3_0*h_2_0-auxP2_4_0*h_1_0+auxP3_5_0
123|0|5|1|-A2_4_1*h_1_0-A3_5_1-auxP2_3_1*h_2_0-auxP2_4_0*h_1_1+auxP3_5_1
124|0|5|2|-A2_4_1*h_1_1-A3_5_2-auxP2_3_2*h_2_0-auxP2_4_0*h_1_2+auxP3_5_2
125|0|5|3|-A2_4_1*h_1_2-A3_5_3-auxP2_3_3*h_2_0-auxP2_4_0*h_1_3+auxP3_5_3
126|0|5|4|-A2_4_1*h_1_3-A3_5_4-auxP2_3_4*h_2_0-auxP2_4_0*h_1_4+auxP3_5_4
127|0|5|5|-A2_4_1*h_1_4+auxP3_5_5
128|0|6|0|-A3_6_0-auxP2_4_0*h_2_0+auxP3_6_0
129|0|6|1|-A2_4_1*h_2_0-A3_6_1+auxP3_6_1
130|0|0|0|auxQ2_0_0-h_0_0^2
131|0|0|1|-B2_0_1+auxQ2_0_1-2*h_0_0*h_0_1
132|0|0|2|-B2_0_2+auxQ2_0_2-2*h_0_0*h_0_2-h_0_1^2
133|0|0|3|-B2_0_3+auxQ2_0_3-2*h_0_0*h_0_3-2*h_0_1*h_0_2
134|0|0|4|-B2_0_4+auxQ2_0_4-2*h_0_0*h_0_4-2*h_0_1*h_0_3-h_0_2^2
135|0|0|5|-B2_0_5+auxQ2_0_5-2*h_0_0*h_0_5-2*h_0_1*h_0_4-2*h_0_2*h_0_3
136|0|0|6|auxQ2_0_6-2*h_0_0-2*h_0_1*h_0_5-2*h_0_2*h_0_4-h_0_3^2
137|0|0|7|auxQ2_0_7-2*h_0_1-2*h_0_2*h_0_5-2*h_0_3*h_0_4
138|0|0|8|auxQ2_0_8-2*h_0_2-2*h_0_3*h_0_5-h_0_4^2
139|0|0|9|auxQ2_0_9-2*h_0_3-2*h_0_4*h_0_5
140|0|0|10|auxQ2_0_10-2*h_0_4-h_0_5^2
141|0|0|11|auxQ2_0_11-2*h_0_5
142|0|1|0|-B2_1_0+auxQ2_1_0-2*h_0_0*h_1_0
143|0|1|1|-B2_1_1+auxQ2_1_1-2*h_0_0*h_1_1-2*h_0_1*h_1_0
144|0|1|2|-B2_1_2+auxQ2_1_2-2*h_0_0*h_1_2-2*h_0_1*h_1_1-2*h_0_2*h_1_0
145|0|1|3|-B2_1_3+auxQ2_1_3-2*h_0_0*h_1_3-2*h_0_1*h_1_2-2*h_0_2*h_1_1-2*h_0_3*h_1_0
146|0|1|4|-B2_1_4+auxQ2_1_4-2*h_0_0*h_1_4-2*h_0_1*h_1_3-2*h_0_2*h_1_2-2*h_0_3*h_1_1-2*h_0_4*h_1_0
147|0|1|5|-B2_1_5+auxQ2_1_5-2*h_0_1*h_1_4-2*h_0_2*h_1_3-2*h_0_3*h_1_2-2*h_0_4*h_1_1-2*h_0_5*h_1_0
148|0|1|6|auxQ2_1_6-2*h_0_2*h_1_4-2*h_0_3*h_1_3-2*h_0_4*h_1_2-2*h_0_5*h_1_1-2*h_1_0
149|0|1|7|auxQ2_1_7-2*h_0_3*h_1_4-2*h_0_4*h_1_3-2*h_0_5*h_1_2-2*h_1_1
150|0|1|8|auxQ2_1_8-2*h_0_4*h_1_4-2*h_0_5*h_1_3-2*h_1_2
151|0|1|9|auxQ2_1_9-2*h_0_5*h_1_4-2*h_1_3
152|0|1|10|auxQ2_1_10-2*h_1_4
